,Inscricao,Safra,Nacional,Regional,Estadual,Municipal,Id_Produtor,Id_Consultor,Id_Propriedade,Tamanho_Propriedade,Total_Area_Cultivada_Soja_Propriedade,Area_Agricultavel_Propriedade,Area_Cultivada_Soja_Propriedade,Latitude,Longitude,Altitude,Produtividade_Media_Retrasada_kg_ha,Produtividade_Media_Passada_kg_ha,Produtividade_Media_Atual_kg_ha,Populacao_Plantas_Calculada_ha,Media_Vagens_Planta,Graos_por_Vagem_01,Graos_por_Vagem_02,Graos_por_Vagem_03,Graos_por_Vagem_04,Stand_Plantas_Medicao_01,Stand_Plantas_Medicao_02,Stand_Plantas_Medicao_03,Media_Stand_Plantas,Altura_Plantas_Medicao_01,Altura_Plantas_Medicao_02,Altura_Plantas_Medicao_03,Media_Altura_Plantas,Insercao_Primeira_Vagem_Medicao_01,Insercao_Primeira_Vagem_Medicao_02,Insercao_Primeira_Vagem_Medicao_03,Media_Insercao_Primeira_Vagem,peso_fator_01,peso_fator_02,peso_fator_03,Distancia_Lavoura_Armazem_km,Peso_Bruto_kg,Tara_Caminhao_kg,Umidade_kg,Impureza_kg,Quebrados_kg,Esverdeados_kg,Avariados_Total_kg,Peso_Mil_Graos_Afericao_01_kg,Peso_Mil_Graos_Afericao_02_kg,Peso_Mil_Graos_Afericao_03_kg,Peso_Mil_Graos_Afericao_Media_kg,Medicao_Area_Auditada_01_ha,Medicao_Area_Auditada_02_ha,Medicao_Area_Auditada_03_ha,Media_Medicao_Area_Auditada_ha,Materia_Seca_kg_ha,Perda_Colheita_sc_ha,Area_Media_Auditada,PLSD,PLCDI,PLCDIU,Produtividade_Final_kg_ha,Produtividade_Final_sc_ha,Custo_Mao_de_Obra,Custo_Mecanizacao,Custo_Adubacao_Corretivos,Custo_Defensivos,Custo_Beneficiamentos,Custo_Semente,Custo_Total_ha,Custo_Total_sc,Produtividade_Final_sc_ha.1
Media_Stand_Plantas,-0.04553809787644423,-0.037399939870696515,-0.01355823322952056,-0.006212165901603859,-0.0030928433508932308,,0.00330898281929259,0.0018320312288431805,0.001716559466956729,0.021090064091603525,0.02433766428604876,0.026891878950995946,0.02433766428604876,-0.0018721703214862595,-0.006001846070730899,0.019648218187837296,0.0013541239429105132,0.00231022527928485,0.013449133739936869,0.0244757242547949,-0.0021149627689265034,-0.002762737402997318,-0.002762913111866411,-0.0027625930853960963,0.006382645604216103,0.6289124668179253,0.6921205506853869,0.9111973289921147,1.0,-0.009250188168126007,-0.058246663308303935,-0.010789480851610122,-0.01656965342407481,-0.04224145895573013,-0.03491402261908736,-0.0377554351197424,-0.037985586474358096,-0.02998689487312246,-0.026104609369669286,-0.02254214696199897,-0.008930229994539327,-0.02831841993454488,-0.028840624678560377,-0.03371794880559217,-0.04605564803783489,0.0070635857632796945,-0.0018280912620836508,-0.00438943519824089,0.0022047302586699576,0.00393972025081752,0.0057456602575937776,0.004821683375996449,0.001001965859662896,0.0009470188741815299,0.00041346985893844795,0.0007909791349016933,-0.007279091417953694,-0.007867759000875106,0.016496829561177574,-0.012751818033969343,-0.012748698902286307,-0.01275849030491359,0.044282176933423796,0.04540101145671097,-0.016847950283680083,0.006154019330397804,0.0053925821097455815,-0.0039018994832767835,0.0012668353351179009,-0.002373837042458191,-0.007652963493585297,-0.008280822365470028,0.04575903210032616
Altura_Plantas_Medicao_01,-0.0037844558706308998,-0.006230175488582548,-0.0032269640830916973,-0.0031812230396389475,-0.003855096091348784,,-0.0019074120072972267,0.00957715105523696,-0.0008301264437529948,-0.005814693910920268,-0.0023783299738027544,-0.002764318961010645,-0.0023783299738027544,0.0024781413144677436,0.0030345801675638944,-0.002502421336535467,0.008892039422751213,0.011338733143677664,0.007654442635067651,-0.004939844763547184,-0.001633877133454316,0.0007805926356585093,0.0007805336155263197,0.0007807259993736219,0.0013790483920223025,-0.012338509822071339,-0.014901051149282888,-0.003843957719655954,-0.009250188168126007,1.0,0.0713413693720287,0.010304074058373686,0.7991281080590549,0.01303583535875426,0.018213325103681916,0.019697572476506837,0.0182472985532034,-0.015445668919889967,-0.015268056323600905,-0.014425459558843863,-0.0023028347842633163,-0.001352576920406611,-0.0006546734841969737,-0.000967344470689279,0.0020947312503515557,-0.0026813925760776547,-0.0002822099498328814,-0.0012364626542838866,-0.018190829102279343,-0.01855103040490533,-0.01835243862472547,-0.018705125178842614,-0.00434207081217661,-0.004497577239697096,-0.004574699822520449,-0.004471888989503845,0.011325299375337208,-0.0033373504433083525,0.0007806591419885615,-0.014197105619437045,-0.014196712282629132,-0.014193949323910137,0.008007925032926811,0.007814969612976296,-0.003091879223748565,-0.0025196825540200985,-0.00472861660866455,-0.002402023794589195,-0.003218592160151263,-0.00015303243116941568,-0.004358991698534181,-0.004640453571235282,0.007888043899590816
Altura_Plantas_Medicao_02,0.03032903374174216,0.036749385770371346,0.0027041959128949237,0.006989343142326268,-0.005135199289968699,,0.07194017720855532,0.06852596483234664,0.061572498908108585,-0.018720563552156073,-0.0048018801502356595,0.008861010653261578,-0.0048018801502356595,-0.0020565657800148645,0.010566388912396868,-0.022116803581938328,-0.013534105491636111,0.0015880312334879102,-0.020488342906124925,-0.021147889502370197,-0.012613899845935857,0.00683591883263879,0.006835893009130532,0.006837417090412891,0.04509023297351032,-0.08640630697504022,-0.08250469706867185,-0.02453360998653251,-0.058246663308303935,0.0713413693720287,1.0,0.09091181320808057,0.18858074194682323,0.11012462896305966,0.11200386981881355,0.09859896799547738,0.11421521414519839,-0.0015619790256100178,0.0036301100448226384,0.006061046092908421,0.016223069376786164,0.050080177028457344,0.052194017310139375,0.04988146426622727,0.047783983089885046,-0.01068653720074613,-0.004772139270803133,0.001186676519191172,0.028544900226458635,0.021325872596752872,0.026061996261747072,0.02564982915157187,-0.01613278997869421,-0.016378112230923676,-0.016710326750441,-0.01640924766252853,0.04659502787951962,-0.021851754810628145,0.008143603747829449,0.009376397226009131,0.009378468392686367,0.00938012867231862,0.09301280080202434,0.09273524265267852,-0.01002670312917089,0.00023949065830030652,-0.02103867226243593,-0.005152289098992646,-0.02585483606510638,0.006788339158521212,-0.010286583135231675,-0.013686356368291361,0.09339464142965145
Altura_Plantas_Medicao_03,0.01215187775580928,0.009139567517070742,-0.003806830129735356,-0.002991794077351031,-0.003845709623895395,,0.03148491792399058,0.032532169972266066,0.03609979836039292,0.020592500587732508,0.030446482580901893,0.02493085733678701,0.030446482580901893,0.0016805101995231555,0.002898920467038272,-0.008094448681862373,0.005745812784701804,0.012150532965385912,-0.016370506973970893,-0.004186775535858956,-0.0017174389022835753,0.0005868799721578226,0.000586855903224346,0.000587091413971403,0.0073458149718123806,-0.014744705744726675,-0.017952403275722603,-0.00411866462191481,-0.010789480851610122,0.010304074058373686,0.09091181320808057,1.0,0.6032519863383203,0.022630102192282717,0.03077920388314143,0.02634800026089527,0.028571660557219745,0.01011536218115372,0.010447652208826902,0.011188909160741988,-0.001611650646206656,-0.0007466739613109342,4.331878697465435e-05,-0.0010429047325196288,-0.00016895196695129863,-0.0031113515025157964,-0.0007838298388550112,-0.0017579956574777496,0.01134366830145617,0.010631928537141015,0.011298923564667761,0.011328516333717589,0.005535756788903084,0.00549780919163717,0.0055967050749306,0.005544453796606603,0.017662414872851695,-0.004140159997107113,0.0012070476822889063,0.030952335365259365,0.030954035181068325,0.030965440227844598,0.019547893855443522,0.019399202486260536,-0.003329570023573455,-0.002832276588142657,-0.005552717447921319,-0.003691161889830126,-0.003890329445422131,-0.00023845742808434125,-0.005258295800178324,-0.005112584188532165,0.01953093929693344
Media_Altura_Plantas,0.007765130352684445,0.00445557525252598,-0.004264214829752847,-0.0034512628647919235,-0.005469037318523446,,0.022635245525383003,0.032039812010721,0.025959785913064342,0.006343742214011361,0.015922727228925106,0.013531506200495915,0.015922727228925106,0.0026903898909869557,0.004838555547231208,-0.008512911913732726,0.009046074305830655,0.015962708643293935,-0.005508938365688989,-0.007899309389925965,-0.0032696354216028268,0.0015164450932676791,0.0015163794873691426,0.0015167890259841373,0.009350079980162768,-0.025279125862059163,-0.028900153557860474,-0.007389634339649542,-0.01656965342407481,0.7991281080590549,0.18858074194682323,0.6032519863383203,1.0,0.031891879473257626,0.041323998645277346,0.038771527840101204,0.04229207266251034,-0.005294066826273485,-0.004548856675109091,-0.0032693112738548078,-0.001222354179768365,0.0030654906809523493,0.00420353198402944,0.0032011494208081383,0.0058150348583117135,-0.004681332440552335,-0.0010336087705606158,-0.0026000703419029286,-0.004365884191782437,-0.005661015624461938,-0.004706408903926434,-0.0049974767841332104,-0.0016738091157631654,-0.0018284003796529542,-0.0018685232616766736,-0.001790185437435503,0.02279813795913333,-0.006680996408641038,0.0019853299518749904,0.008834695623557223,0.008836149433672462,0.008844956708721562,0.025925547838320663,0.025678148847310404,-0.005041661915337574,-0.0035294758169924184,-0.008831392956191316,-0.004391536517617198,-0.006811648879932219,0.0001515608647549619,-0.007294552142379664,-0.007733050075219912,0.02586698963213371
Insercao_Primeira_Vagem_Medicao_01,-0.05196952249266934,-0.07326191299672555,-0.04466761937261398,-0.048273553858193374,-0.04658462959164939,,0.05759074050041434,0.06793173741537471,0.03725066209253555,0.07082594182481411,0.04357164080404966,0.06319543107457268,0.04357164080404966,0.0024034322921609786,0.008774006684998776,-0.019098629594232055,0.0038091574511243975,0.008298418776434299,-0.009114719063586215,0.0150446908143368,0.0044935437934665815,0.005633257927432944,0.005632020620996748,0.005628676450150477,-0.07464403090328485,-0.05165823355382072,-0.05331721775874238,-0.023107100470707805,-0.04224145895573013,0.01303583535875426,0.11012462896305966,0.022630102192282717,0.031891879473257626,1.0,0.7762197074828676,0.7638973954074332,0.9077403202778065,-0.06646236309709967,-0.05699837648960634,-0.06004311772770013,0.028398202164751796,-0.06451071150586642,-0.04290131058822882,-0.07029378534331822,-0.055540536168886843,-0.012907614887254419,-0.008522136065799355,-0.002139589357289953,-0.11379580610899635,-0.12176685612265863,-0.12385574578108188,-0.12276713638789544,0.007793384194014226,0.007509475938456838,0.00774737187971191,0.00768509069147194,0.0395103236074911,-0.03861404612872314,-0.008216720220369013,-0.055137320089878636,-0.055137189731941164,-0.05513344271808422,-0.15781090642736478,-0.16142612375707577,0.0006301643768733881,-0.005957994825040283,-0.03638026016098206,-0.012935850015477453,-0.024041305990212723,-0.011833196581666957,-0.017239938910215226,-0.005958069626611947,-0.16219109994898473
Insercao_Primeira_Vagem_Medicao_02,-0.04509515385806453,-0.064348478249009,-0.04642543513051718,-0.04894663359635059,-0.05173908305847882,,0.0546079803548364,0.06524348186325625,0.03774182113134854,0.06437177576809566,0.05043882302170557,0.07036123222656186,0.05043882302170557,0.003984213720569029,0.012559771188519725,-0.012810756714415672,0.01156202678238113,0.01457904316641665,-0.008072270299633769,0.01512421997290647,-0.004371399603775582,-0.004774401480410973,-0.004775428576149463,-0.004778739210546716,-0.07271249717952583,-0.05820399066203895,-0.04666849300660381,-0.01427313869616384,-0.03491402261908736,0.018213325103681916,0.11200386981881355,0.03077920388314143,0.041323998645277346,0.7762197074828676,1.0,0.8329053589570697,0.9365911515989783,-0.06465970911131164,-0.05842936387375029,-0.05835262146153797,0.03890469275096051,-0.05699859941483364,-0.03790031466603672,-0.06206031527796766,-0.052254974412312034,0.0027064364431098023,0.008818643650017187,0.013111234070575363,-0.1052575485952434,-0.10919236848791758,-0.11299296761997954,-0.1117627349509869,0.030790383919734286,0.03102201814891357,0.03076069111544105,0.030867807344453612,0.03436471500192958,-0.03746170669498374,0.0009799355458597779,-0.05091687519651444,-0.05091662644274791,-0.050924231037277966,-0.1505950109302724,-0.1500550162390977,0.002825975513702435,-0.0020527306846453647,-0.03758972763625655,-0.0029863500299287145,-0.023120976663915042,-0.00882939475258087,-0.01136514773401519,0.002067208521822766,-0.15112315528056583
Insercao_Primeira_Vagem_Medicao_03,-0.06025516126308243,-0.08128332015129777,-0.04702127809580962,-0.05104834505055943,-0.053470438023253186,,0.043536070193161976,0.052500474203310304,0.024817302703418413,0.05404379091447465,0.045128679730910115,0.0629530546832875,0.045128679730910115,0.00920322451801588,0.015082302029586872,-0.01748998730207073,0.011231938715144807,0.016471093654859218,-0.00021312249619580398,0.007082335273128762,0.020810989650551254,-0.000712792561665321,-0.0007140836636803668,-0.0007173411561613948,-0.07476484202209553,-0.048144311375807956,-0.04160127733568274,-0.022727257452822874,-0.0377554351197424,0.019697572476506837,0.09859896799547738,0.02634800026089527,0.038771527840101204,0.7638973954074332,0.8329053589570697,1.0,0.9322396104346742,-0.07987255608215893,-0.07213695795650321,-0.07423313413878352,0.04227488826207317,-0.06630271472287635,-0.04787228662040301,-0.07716366667576108,-0.060230627411054005,-0.004197483911999261,-0.005756231184456881,0.005870256968242521,-0.11676739479713759,-0.12064582799249657,-0.12397025857357553,-0.12259507165769785,0.006775112479381439,0.006659929321794004,0.007142831690726598,0.006858839423815704,0.040861726415685314,-0.037429087035789156,-0.002629069153010687,-0.05746279092209835,-0.057462201150272896,-0.05746115662081043,-0.15040793877140307,-0.15307113842819423,-0.0002760484269954833,-0.003685975578916978,-0.04315148513169834,-0.0151000397619357,-0.03105184935319138,-0.011494311287246439,-0.020106121383169192,-0.010453233858028784,-0.1548046532733326
Media_Insercao_Primeira_Vagem,-0.05385302357552214,-0.07623499756294427,-0.04891956580463007,-0.0526488198785715,-0.05398458320502559,,0.05564551264439619,0.06644732103729133,0.036746088614972694,0.06788023599711554,0.05009627929063433,0.07079437533190434,0.05009627929063433,0.005446185472201832,0.012894580501534393,-0.017718720115184453,0.008783378942416884,0.013319249509641015,-0.007079355387502327,0.013610253433661818,0.007602745498984954,1.5101622253395257e-05,1.3763232241142506e-05,1.0236156645623905e-05,-0.07895018856696136,-0.05683972198408498,-0.05090186994405881,-0.02158292830060457,-0.037985586474358096,0.0182472985532034,0.11421521414519839,0.028571660557219745,0.04229207266251034,0.9077403202778065,0.9365911515989783,0.9322396104346742,1.0,-0.07353933862682471,-0.06516395355677605,-0.0669927774969497,0.0395452653625439,-0.0661250798968132,-0.045032904357507106,-0.07387903135434427,-0.05930875612234959,-0.004843286474001694,-0.0018228342475584184,0.005016527841522278,-0.11823011629795163,-0.12390141859706343,-0.12715934554313318,-0.12582422395637138,0.015771339336964393,0.015736156225736972,0.015869346000985014,0.015796320902322882,0.040977740716148306,-0.040438101177070876,-0.0034577548215116495,-0.05641677324045958,-0.056416465803046184,-0.05641795348387677,-0.16317214297096946,-0.16518445747355856,0.001454403054297767,-0.003962513950097396,-0.04250629748662357,-0.010929156673512222,-0.027924261883020947,-0.011867283347540681,-0.017411114146548497,-0.005162636188639826,-0.16646618451478842
peso_fator_01,0.7133398162534021,0.7190381488313815,0.20893532173373652,0.1959014166789636,0.20118964642613776,,0.09220137562473077,0.05756111023206402,0.29195518919212554,0.015752361166447546,-0.006196562653421453,0.0050723338809926174,-0.006196562653421453,-0.08589308681987236,-0.09565551414529753,0.0025129167275268994,-0.13414390825544595,-0.17706438477972242,-0.20772062297634453,-0.026489989394008748,-0.03967789279372069,-0.01541308314100344,-0.015410121118343919,-0.015403793476804834,0.17193959092224573,-0.047181301860855784,-0.0373364057462379,-0.01644428774672438,-0.02998689487312246,-0.015445668919889967,-0.0015619790256100178,0.01011536218115372,-0.005294066826273485,-0.06646236309709967,-0.06465970911131164,-0.07987255608215893,-0.07353933862682471,1.0,0.9610989499675247,0.9477116528815474,0.009717114542284223,0.4145528336937358,0.3790129244044216,0.4273734071706109,0.31311477302256,-0.05164180798038189,-0.024875555924090475,-0.04417137615826058,0.34778961423435906,0.3413382315193244,0.3522270216957036,0.35278265549897514,-0.014436919168699483,-0.014332060995887594,-0.013897066059487803,-0.014229036618989393,0.036620962942000373,0.10343769149360389,0.005361053087776319,0.7351899839923188,0.7351780870500364,0.7350472537218006,0.16568757873784737,0.16373410958440912,0.06899234790515468,-0.010583554997253565,0.06224343752930241,0.0024527057480528214,0.02420117419651099,0.020404774860355995,0.051206060984003425,0.04774190370302245,0.1660130632828552
peso_fator_02,0.7108776984845153,0.7168566928871151,0.21557562193235338,0.19657576119164946,0.2004579185312964,,0.08368506605893748,0.04758058537679114,0.28321428031512497,0.006277676245886231,-0.011434035956550022,-0.002691018721466525,-0.011434035956550022,-0.08598393196422018,-0.09698016718972298,0.002852840983788251,-0.12972886990044294,-0.17251676387404585,-0.2021159477482963,-0.03280975770263956,-0.039526452704823474,-0.015358499913486109,-0.015355504504315236,-0.015349329404425842,0.1707770972603064,-0.04253605985457954,-0.029714564232194558,-0.015100742326555137,-0.026104609369669286,-0.015268056323600905,0.0036301100448226384,0.010447652208826902,-0.004548856675109091,-0.05699837648960634,-0.05842936387375029,-0.07213695795650321,-0.06516395355677605,0.9610989499675247,1.0,0.9731408812406245,0.010343261059265366,0.4158963899975098,0.3798955598370175,0.43117790278127105,0.3165022059119546,-0.050926671192055815,-0.024310502921364538,-0.040765369821444825,0.353667380776379,0.34557383814858594,0.35662070772325566,0.3570285323686309,-0.013725117410740598,-0.01357860049561219,-0.013300652107466795,-0.013540796558574243,0.04429257768201465,0.10272420490197566,0.0086001918992669,0.7315446675860189,0.7315321725071406,0.7313947307790436,0.1571850641163329,0.15515740692256214,0.07244015159729343,-0.013304556114802973,0.05559235136505624,0.002099792345242659,0.02116429977363729,0.01854458103898896,0.04947770530245326,0.04805358757185233,0.15739949806567335
peso_fator_03,0.7042496294488713,0.7118707367228794,0.21346755737759354,0.19629404479348112,0.2001925224708642,,0.07984975686478071,0.045233528152811724,0.276842249159808,0.009539575284394076,-0.0063811103110175404,0.002029936701697031,-0.0063811103110175404,-0.08651318819690204,-0.09770399173727062,-0.0008751066690143399,-0.1262196401176331,-0.16676093719961643,-0.19931491811268773,-0.025202757460182062,-0.039002930861740295,-0.01515998405702255,-0.015156898016830301,-0.015150566953794391,0.1745967400985791,-0.039878158898118354,-0.025632232168356816,-0.012453795544283133,-0.02254214696199897,-0.014425459558843863,0.006061046092908421,0.011188909160741988,-0.0032693112738548078,-0.06004311772770013,-0.05835262146153797,-0.07423313413878352,-0.0669927774969497,0.9477116528815474,0.9731408812406245,1.0,0.012457104634835956,0.41704790701078465,0.38202633734444413,0.4313795211864905,0.3130447041800424,-0.051571888886244976,-0.024326810567243225,-0.041601606043244706,0.35165420265461794,0.3444142559801542,0.35592969070903463,0.355809763327158,-0.009971229251823395,-0.009810179426518144,-0.009572654080167975,-0.009789358567754853,0.045376497514870454,0.10315902144833249,0.011835124201957366,0.724521572124475,0.724509717816526,0.7243712725680308,0.1667618334761252,0.16541645099332675,0.06957808144658394,-0.017879216776906914,0.055207408670037476,0.0013597933092580102,0.021554326928380524,0.02005094710203219,0.047751707522988594,0.04674350388864516,0.16767372553252444
Distancia_Lavoura_Armazem_km,0.013103011337401113,0.01908736341347051,0.03356935853017863,0.04551763166514484,0.04500839143981764,,0.042228712736369176,0.031983347804633744,0.02885663177612587,-0.06202242712887016,-0.07650895658245578,-0.0826110729305161,-0.07650895658245578,-0.00030678698746787757,-0.0174874039420905,0.005107164885000826,-0.036695179425997135,-0.029057756799660467,-0.010461655077875685,-0.00021614019334606716,-0.007813280597550805,-0.006606073076353983,-0.006606036436817538,-0.006606896496527987,-0.011117635316763061,-0.015547292850857946,-0.014939014364117676,-0.0031804861871841438,-0.008930229994539327,-0.0023028347842633163,0.016223069376786164,-0.001611650646206656,-0.001222354179768365,0.028398202164751796,0.03890469275096051,0.04227488826207317,0.0395452653625439,0.009717114542284223,0.010343261059265366,0.012457104634835956,1.0,0.02421342513603057,0.013063295254624633,0.007574603556113233,-0.021675835103868304,0.030972590549843755,-0.0017762329077833153,0.03239122818197077,-0.0001603915897395692,-0.009227981517756506,-0.007616126697424536,-0.008807299149278733,0.05971118556629136,0.060070352540643426,0.06131019916901872,0.06037326649322079,-0.015867011035423078,0.017842608763315868,-0.006225986377162288,0.08719076058464524,0.08719648055130162,0.08723335200165479,-0.03720135382234336,-0.03855142210526211,-0.011498793106144968,-0.004579204064940725,0.0025339842782978557,0.0034212779686530657,0.006681153049782865,-0.004640405718712958,-0.004641988761930076,-0.003589552463946218,-0.03921159883509761
Peso_Bruto_kg,0.6431225069153014,0.7765935413072251,0.45238901473179083,0.38068588995427177,0.3608030097420318,,-0.2566556570317269,-0.27801328210408466,-0.15834133472055528,0.044959272007999734,0.05044602471693045,0.03833822769557078,0.05044602471693045,-0.13293526639827327,-0.15861391802565578,-0.0074252647102815116,-0.18295961930234883,-0.19884704494616362,-0.15749657613457937,-0.09463795645858028,-0.022475134946935423,-0.00854415259399842,-0.008536347975555489,-0.008525250109655453,0.330168937432841,-0.03034438990843705,-0.03395911259293254,-0.01901570561495687,-0.02831841993454488,-0.001352576920406611,0.050080177028457344,-0.0007466739613109342,0.0030654906809523493,-0.06451071150586642,-0.05699859941483364,-0.06630271472287635,-0.0661250798968132,0.4145528336937358,0.4158963899975098,0.41704790701078465,0.02421342513603057,1.0,0.960150386170264,0.927418911837015,0.6887124465418092,-0.056652548258877514,-0.017279710932247137,-0.03891850457335683,0.3488248776401809,0.34232262565894533,0.35329794662226044,0.3539983117298495,0.002401489862654158,0.0023699976724985148,0.003136994408039036,0.0026326546603425067,-0.1435497622777967,0.17634616643047343,0.015774861593783152,0.5025828200227059,0.5025808091111648,0.5025479122835111,0.25870817172756827,0.2587939340682054,-0.08483006979353229,-0.02368055944667287,0.015887389181275673,-0.0010477383949907798,0.0038404708422153737,0.018323191321058398,-0.033439882094549275,-0.04146568291497418,0.2606624339183007
Tara_Caminhao_kg,0.594545503263824,0.7180694999327664,0.4350605946328922,0.3538838422660972,0.3302129931533096,,-0.24410246379605727,-0.26427000291502356,-0.14584043400713342,0.07106959701556938,0.09320006855035927,0.07390200728610927,0.09320006855035927,-0.1201348536292976,-0.1423037640374613,-0.011970040513584669,-0.17034505383064136,-0.1823250661767074,-0.146436210128893,-0.0872947688140315,-0.020752435290093744,-0.007889274044532789,-0.007882119124890865,-0.007872607920396912,0.2996977091706464,-0.03247623926160469,-0.035908007851420724,-0.0183800325927492,-0.028840624678560377,-0.0006546734841969737,0.052194017310139375,4.331878697465435e-05,0.00420353198402944,-0.04290131058822882,-0.03790031466603672,-0.04787228662040301,-0.045032904357507106,0.3790129244044216,0.3798955598370175,0.38202633734444413,0.013063295254624633,0.960150386170264,1.0,0.863890298962559,0.6400291706722597,-0.05481418098440298,-0.016058389106022624,-0.038949927728362865,0.31838646878387533,0.31302864598826813,0.32417164770894313,0.3241611369590844,-0.014818599663460705,-0.014985131028767643,-0.014833050335061748,-0.014883519703485408,-0.13525882046560964,0.15553827842799062,0.012232205279620142,0.42596194319243774,0.42595800721721067,0.4259023106640312,0.22532656816030705,0.22522619855821444,-0.07846199812280738,-0.023488692314753153,0.012949127056209948,-0.0006468439523056887,0.01129034689042428,0.01846277976867605,-0.03064191791754943,-0.03837699436378538,0.22690203145240917
Umidade_kg,0.6650359143384462,0.8002794838915841,0.4625075858449192,0.3971069607201013,0.37486490301367015,,-0.2654310769467535,-0.28722388811567684,-0.16587455952608307,0.03467814954771844,0.027892887263774292,0.013242711006467095,0.027892887263774292,-0.12748668907969782,-0.16029984041549492,-0.0024042851371461195,-0.19047455420999684,-0.21003237238925218,-0.16050740944353828,-0.09848364243323199,-0.023341132537491295,-0.008873272781535744,-0.00886511440725983,-0.008853647761019972,0.3377008431452002,-0.035976220180245225,-0.041257765926181265,-0.022225190053058848,-0.03371794880559217,-0.000967344470689279,0.04988146426622727,-0.0010429047325196288,0.0032011494208081383,-0.07029378534331822,-0.06206031527796766,-0.07716366667576108,-0.07387903135434427,0.4273734071706109,0.43117790278127105,0.4313795211864905,0.007574603556113233,0.927418911837015,0.863890298962559,1.0,0.7310226809305737,-0.05881497784342669,-0.017581033934562857,-0.03972868612051923,0.3645288605292434,0.3586560474399653,0.36887609308939795,0.3703510253190899,-0.029672160508116895,-0.029716584023629252,-0.029715976100283002,-0.029710078970537467,-0.13489399678691263,0.18822950252156595,0.02720865489141013,0.44786783072630987,0.4478611388744639,0.44774492298298274,0.23217597874683046,0.23178132819783834,-0.0890561465630908,-0.02344651370352843,0.018688206337039607,-0.0022436638992383074,-0.0017531937348364414,0.01848197690916644,-0.03547243512178287,-0.04221753834316979,0.23358865462399983
Impureza_kg,0.5051242274007286,0.606538553677987,0.35092802241720505,0.28522128965568305,0.25444790708277654,,-0.19402960396666513,-0.21068785555782152,-0.12661225294838682,0.02873211113936526,0.010021931067692611,0.009535196594227231,0.010021931067692611,-0.08009672638541297,-0.0878160929414207,-0.00781872541208605,-0.13604041377449083,-0.1444569270386168,-0.12851574065734273,-0.07485505172740158,-0.017755018342111014,-0.006750230671909569,-0.0067457126297540354,-0.006738094970207643,0.21231785475406645,-0.06250947726261555,-0.05641527642309953,-0.02583308035382036,-0.04605564803783489,0.0020947312503515557,0.047783983089885046,-0.00016895196695129863,0.0058150348583117135,-0.055540536168886843,-0.052254974412312034,-0.060230627411054005,-0.05930875612234959,0.31311477302256,0.3165022059119546,0.3130447041800424,-0.021675835103868304,0.6887124465418092,0.6400291706722597,0.7310226809305737,1.0,-0.04816264574064501,-0.013384114609113856,-0.036103522538967495,0.2528595468194626,0.2545444728189023,0.2654714495649576,0.26253966297568515,-0.0212808734668963,-0.02116717207468895,-0.02111171914652652,-0.021193410918161838,-0.10163425144233688,0.16744348517876262,0.007626552727958204,0.3268114527670173,0.3267728192700557,0.32671122461435487,0.12227489519799022,0.12125468787738294,-0.064724949540447,-0.018542612755763563,0.015839329223266314,-0.006074008123285026,0.0024440590907349588,-0.008713284495139681,-0.03371692058164076,-0.03401852774874594,0.12243126125082349
Quebrados_kg,-0.059649518706488505,-0.07331728553980923,-0.012894102581364381,-0.014191947219060154,-0.00823719795832401,,-0.03794839629316366,-0.03858208804900219,-0.057432044668736575,-0.016871140754386463,-0.01852566882717257,-0.020106318099999066,-0.01852566882717257,0.0025181380360718986,0.0039842093043119696,-0.0005897630438700118,0.016880609850583622,0.019813631741126995,0.032980182518867945,0.0025849760161579744,-0.003400473048450455,-0.001635665635247924,-0.0016359012939608268,-0.0016365799407760413,-0.011605106951323364,0.013450206896815482,0.01178012551299439,0.0014790653769173312,0.0070635857632796945,-0.0026813925760776547,-0.01068653720074613,-0.0031113515025157964,-0.004681332440552335,-0.012907614887254419,0.0027064364431098023,-0.004197483911999261,-0.004843286474001694,-0.05164180798038189,-0.050926671192055815,-0.051571888886244976,0.030972590549843755,-0.056652548258877514,-0.05481418098440298,-0.05881497784342669,-0.04816264574064501,1.0,0.8549044456151591,0.7510323252808876,-0.03607296976436555,-0.03821100788336464,-0.03747398981103575,-0.038008809472091516,0.03936995605543742,0.04003109878764074,0.040304133973217325,0.039909878979150826,-0.011032339644737339,-0.007559989080441022,-0.0016356371404961823,-0.03552952157742573,-0.03552729010059946,-0.035506755634075196,-0.03652494197920621,-0.032968588866120765,-0.014594865592555755,0.08602285339283404,-0.009616293386901982,0.011536120405648033,-0.0012904388830008607,0.0007157035289296153,0.01559552088547835,0.011676981873646292,-0.03290802581328998
